ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,Y
27737,110000,32,2,2,1,46,0,0,0,0,0,0,111301,69352,58442,55485,53539,41193,3075,3000,2000,2941,1512,2040,0
27738,150000,28,1,4,1,41,0,0,0,0,0,0,78354,69250,69790,71535,73131,72502,2507,3001,3001,3013,3133,3000,0
27739,110000,60,2,1,2,24,0,0,0,0,0,0,67729,64388,63447,65394,66810,68732,3000,3000,3000,2500,3000,4000,0
27740,180000,29,2,3,3,40,0,0,0,0,0,0,30712,27597,25427,21230,17357,13303,1774,3000,892,1000,620,440,0
27741,260000,43,1,2,1,54,0,0,0,0,0,0,212197,212185,212584,213851,215362,214879,7534,8201,7633,7436,7879,8727,0
27742,60000,87,2,2,2,25,0,0,0,0,0,0,50269,47809,42769,38855,38768,38846,4749,1621,1400,1395,1500,1795,0
27743,50000,29,1,2,2,39,0,0,0,0,0,0,17698,16533,17636,16956,17532,19078,2005,4000,1000,1000,2000,1000,0
27744,150000,36,2,5,1,53,0,0,0,0,0,0,135903,137719,144913,135063,134417,134490,7474,14004,4876,4750,5090,4594,0
27745,30000,68,2,1,2,24,-1,-1,-1,0,0,0,3019,1479,18860,950,5660,0,1479,18881,0,4710,0,7153,0
27746,380000,49,1,2,1,40,0,0,0,0,-1,-1,31526,51255,63052,0,1184,21852,21255,13052,0,1184,21852,40534,0
27747,20000,84,2,1,2,22,0,0,2,2,2,2,12476,14951,14426,16471,15909,17151,3000,0,2600,0,1500,0,0
27748,280000,18,2,1,1,50,-1,-1,-1,-1,-1,-1,2712,4450,9754,0,8142,6997,4494,9754,0,8142,6997,0,0
27749,20000,81,1,2,2,36,0,0,2,2,3,2,11423,13976,13455,15227,14699,14313,2749,0,2000,0,0,1230,0
27750,190000,47,2,2,1,36,0,0,0,0,0,0,185788,185959,179458,162482,158137,157956,7483,5902,7061,4902,6057,5381,0
27751,50000,26,1,1,2,48,0,0,-1,0,0,0,53540,53321,49263,29063,26644,27201,1066,50045,992,1000,1000,1008,0
27752,160000,81,2,2,2,27,1,2,0,0,0,0,156506,157177,157804,157478,156098,156659,7000,6000,7217,6000,6000,6000,0
27753,140000,76,2,1,1,48,-1,-1,-1,-1,-1,-1,907,19830,11639,14362,0,46514,19891,11639,14362,0,46514,2400,0
27754,460000,47,1,1,2,33,0,0,0,0,0,0,161054,164509,168730,172072,154177,157246,6050,7000,6000,5593,5630,6089,0
27755,210000,21,2,1,2,30,0,0,0,0,0,0,52514,52053,52558,52515,52108,51758,2449,3000,2500,2000,2000,2000,0
27756,200000,72,2,1,1,38,-2,-2,-2,-2,-2,-2,15099,6370,5991,7298,9225,4072,6370,5991,7298,2105,10249,0,0
27757,70000,27,1,1,2,29,2,2,2,2,2,2,33786,34730,35878,36392,36990,37751,1800,2000,1400,1500,1500,1600,0
27758,30000,76,2,1,2,22,1,2,2,0,0,0,25229,25533,24441,24441,11255,0,1000,0,0,0,0,0,0
27759,140000,87,1,3,1,36,0,0,0,0,0,0,100594,78372,91502,90859,88616,88450,3000,30000,4000,4000,3400,3300,0
27760,180000,73,2,4,1,28,2,0,0,0,0,0,117328,115140,73730,64600,2500,0,4117,3504,3000,0,0,0,0
27761,450000,61,2,1,1,49,1,-1,-1,-1,-1,0,0,557,0,2481,13716,19584,557,0,2481,13716,7100,812,0
27762,150000,48,2,2,2,28,2,0,0,0,0,0,89336,90337,84905,86814,73827,60284,4027,4004,5016,5004,3000,5005,0
27763,210000,40,2,5,2,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
27764,300000,86,1,2,1,37,-2,-2,-1,-1,0,0,3016,24038,6221,33999,24985,25743,12165,6252,34042,66,14062,3081,0
27765,50000,72,2,1,2,30,0,0,0,0,0,0,45977,45931,45344,36789,28918,23095,1823,1818,1312,879,781,800,0
27766,20000,42,2,1,3,22,2,0,0,0,0,0,14033,14993,16244,18300,18100,-1900,1500,1800,2800,0,0,1900,0
27767,60000,41,2,2,1,35,0,0,0,0,0,2,27892,29438,32620,33274,35732,35008,2000,4000,1197,3000,0,1400,0
27768,50000,50,1,3,1,43,0,0,0,0,0,0,27620,28923,29955,30666,31275,31940,1767,1799,1510,1119,1169,2000,0
27769,150000,45,2,3,1,48,0,0,-1,-1,-1,-1,9730,0,1366,1388,3118,1148,0,1366,1388,3118,1148,496,0
27770,50000,18,2,1,2,23,0,0,0,0,0,2,34422,32703,22851,6699,10060,7737,1544,1000,0,3361,0,100,0
27771,50000,33,2,3,2,22,0,0,0,0,0,0,36926,52845,52148,32718,32096,30563,20007,3014,1309,5009,2008,4622,0
27772,20000,32,1,1,2,25,1,-1,-1,0,0,0,-431,569,1769,2582,3184,3974,1000,1769,1000,800,1000,4000,0
27773,20000,70,1,1,2,22,0,0,0,0,0,0,14720,15432,16252,14877,9487,-5910,3880,1200,298,5390,4000,9666,0
27774,90000,69,2,1,1,29,2,2,2,2,2,2,42815,41826,45136,46098,45059,79127,0,4000,2000,0,35000,3000,0
27775,300000,23,2,3,1,36,-2,-2,-2,-2,-2,-2,4035,0,0,0,379,0,0,0,0,379,0,0,0
27776,160000,63,1,1,2,28,0,0,0,0,0,0,157921,144659,154012,151403,115731,113635,6000,25409,30000,5000,5000,4500,0
27777,490000,25,2,1,1,37,-1,-1,-1,0,0,-1,36518,77996,274442,233793,49461,12207,77996,274526,4693,989,12207,93707,0
27778,390000,39,2,1,2,27,0,0,0,0,0,0,304867,299998,300426,292869,292885,281826,13007,10612,10041,11000,10512,7000,0
27779,140000,41,2,1,2,28,1,2,0,0,0,2,99215,96776,98949,100673,106935,104427,0,3932,3717,8000,0,4000,0
27780,200000,57,1,1,2,30,-1,-1,-1,0,0,0,4935,-200,11463,11751,11772,5318,0,11663,9363,3232,3000,1000,0
27781,60000,22,2,2,3,34,1,-1,0,0,-2,-1,0,60559,56317,0,0,567,60559,1126,0,0,567,1222,0
27782,50000,53,2,2,1,32,-1,-1,-1,-2,-2,-2,819,699,0,0,0,0,699,0,0,0,0,0,0
27783,50000,49,2,1,2,29,2,0,0,0,0,0,45367,46815,10099,8686,8614,6977,2335,1629,500,500,1000,1000,0
27784,80000,70,1,1,1,28,2,2,2,0,0,0,56272,58756,59587,60997,62856,66897,4000,2400,3000,3000,5100,0,0
27785,30000,71,2,3,1,23,2,2,0,0,2,2,15955,15410,17149,18362,18919,19161,0,2000,1500,1000,700,0,0
27786,80000,44,2,2,1,35,-2,-2,-2,-2,-2,-2,17087,1617,8140,7258,20171,5483,1617,8179,7285,20171,5483,42081,0
27787,80000,35,2,2,1,29,2,2,2,2,0,0,82074,79440,102872,49043,23962,23283,0,4300,0,1000,5000,1000,0
27788,60000,61,1,2,2,23,0,0,0,0,0,0,49507,33282,34312,17277,17808,19346,1970,2000,618,809,2000,616,0
27789,200000,66,2,4,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
27790,300000,52,2,2,2,30,-1,-1,-1,-1,-1,2,8805,2186,0,290,707,161,2186,0,290,1209,0,7705,0
27791,160000,50,1,3,2,25,0,0,-2,-2,-2,-2,31400,0,0,0,0,0,0,0,0,0,0,0,0
27792,180000,52,2,2,1,68,0,0,0,0,0,0,127933,133279,127636,138164,142921,153691,15000,12000,20000,10000,20000,5000,0
27793,10000,53,1,3,1,43,0,0,0,-2,-2,-2,8802,10400,0,0,0,0,2000,0,0,0,0,0,0
27794,150000,52,1,3,2,44,0,0,0,0,0,0,65903,35916,34409,93241,67549,62479,5011,3045,70092,2521,3000,3000,0
27795,50000,58,1,2,2,38,0,0,0,0,0,0,52711,47302,48540,48355,18184,18591,1769,2007,1822,651,700,1000,0
27796,20000,63,1,2,2,30,1,2,2,2,2,2,16906,17328,19145,18397,20697,20547,1000,2400,0,2700,0,283,0
27797,50000,58,2,1,2,29,0,0,2,2,2,2,10532,13145,12637,13922,13556,14528,2800,0,1500,0,1200,0,0
27798,200000,23,2,2,1,42,0,0,0,0,0,0,192821,196113,202774,176737,147151,148866,8000,10120,6500,5500,7000,6000,0
27799,80000,71,2,3,1,53,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
27800,200000,44,2,1,2,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
27801,200000,76,1,3,1,38,0,0,0,0,0,0,181532,179645,180615,180127,166755,167416,8218,7912,6284,6313,6200,6419,0
27802,270000,72,2,4,2,42,-2,-2,-2,-2,-2,-2,14352,1843,9190,2072,637,238,1859,9190,2072,637,238,0,0
27803,410000,88,2,1,1,31,-1,-1,2,2,-2,-2,2744,2041,630,-736,-1591,-2303,2051,5,266,266,253,6384,0
27804,110000,69,2,3,2,29,1,2,0,0,0,0,23258,22591,23920,25217,25600,26036,0,2000,2000,1100,1000,3000,0
27805,180000,51,2,2,1,36,0,0,0,0,-2,-1,20138,21494,25600,0,0,36565,2000,5000,0,0,36565,1548,0
27806,50000,36,2,2,1,40,0,0,0,0,0,0,31934,32711,34061,32672,32479,33431,2000,3000,3000,3000,2000,1000,0
27807,50000,40,1,3,1,55,0,0,-2,-2,-2,-2,30900,0,0,0,0,0,0,0,0,0,0,0,0
27808,90000,71,1,2,1,44,2,0,0,0,0,0,89875,92338,87511,47796,48306,49054,4000,4200,1700,1800,2083,1827,0
27809,80000,60,2,2,2,32,1,2,-1,2,2,2,7604,7320,150,150,800,650,0,150,0,650,0,500,0
27810,230000,34,2,2,2,28,1,-2,-1,2,-1,-1,0,0,233,233,20,0,0,233,0,20,0,0,0
27811,80000,53,2,3,1,42,-1,-1,-1,-1,-1,-1,4571,4905,9764,3829,4248,3747,4905,9764,3829,4248,3747,3569,0
27812,100000,31,2,2,1,32,0,0,0,2,0,0,18641,23380,33045,32346,36597,46121,5000,10000,0,5000,10000,0,0
27813,300000,79,1,1,1,55,0,0,0,0,0,0,127480,130168,134080,126996,127820,130325,4810,6164,6069,4425,4412,4123,0
27814,80000,84,2,2,2,34,0,0,0,0,0,0,64553,52484,41048,31786,29105,28294,1784,1874,2000,1011,1100,1154,0
27815,90000,38,2,2,1,31,0,0,0,0,-2,-2,19929,17671,7870,0,0,0,1500,1000,0,0,3000,40000,0
27816,210000,80,2,2,2,30,1,-2,-1,-1,2,0,0,0,474,17171,16625,17030,0,474,17171,0,800,5000,0
27817,30000,43,2,2,1,23,0,0,0,0,2,2,29336,30047,29904,32025,32479,30894,1800,1470,3500,2000,0,1400,0
27818,140000,78,2,2,1,40,-1,-1,-1,-1,-1,0,815,8397,390,390,780,390,8419,390,390,780,0,390,0
27819,210000,53,2,1,2,30,1,-1,-1,-1,-1,-1,0,795,588,1488,609,768,795,588,1488,609,768,588,0
27820,280000,63,2,2,2,35,0,0,0,0,0,0,184050,171714,154940,136894,138467,128473,7088,6107,5000,5057,5005,50012,0
27821,200000,35,2,1,2,59,0,0,0,0,0,0,180887,166921,155945,109271,36753,78079,10000,30000,7,7000,73000,700,0
27822,100000,73,1,1,2,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
27823,260000,82,2,2,2,29,-2,-2,-1,0,0,-1,-5,-5,9571,7235,0,197,0,9576,29,0,197,568,0
27824,500000,82,2,1,2,34,-2,-2,-2,-2,-2,-2,19656,65732,14611,23169,6738,0,65732,14643,23169,6738,2159,0,0
27825,110000,77,2,3,1,42,0,0,0,0,0,0,116292,118781,121030,119267,116142,113887,5836,5780,5000,4206,5000,5000,0
27826,150000,34,2,1,1,34,-1,-1,-1,-1,-1,-1,9779,60911,19796,1725,1150,0,61168,19796,1725,1150,0,0,0
27827,180000,67,2,3,2,26,0,0,0,0,0,0,71702,66234,57253,53736,46213,39701,2950,2200,2000,5000,2000,2300,0
27828,230000,30,2,3,1,33,0,0,0,0,0,0,233314,222220,210778,211132,179564,176949,8005,10002,15037,6500,16002,8002,0
27829,180000,74,2,2,2,29,0,0,0,2,0,0,172271,179760,180488,142201,141826,125974,11600,9635,0,5245,5172,3726,0
27830,70000,68,2,2,2,26,2,0,0,0,0,0,66087,67510,69007,61845,60184,66801,3120,3303,2800,2200,7600,0,0
27831,80000,66,2,3,1,24,-1,-1,-1,2,-1,-1,754,-69,3330,2699,1853,184,0,3399,0,1853,184,1350,0
27832,10000,84,2,2,1,43,0,0,0,0,0,0,4834,1803,2819,3828,3905,4023,1038,1054,1063,140,181,80,0
27833,30000,23,2,3,3,26,1,2,0,0,0,0,30698,29034,28317,27872,28456,28230,0,1442,986,1021,1015,1143,0
27834,120000,23,2,1,2,29,-1,-1,-1,-1,-1,-1,380,380,380,380,380,380,380,380,380,380,380,2880,0
27835,50000,20,2,3,2,52,0,0,0,0,0,0,47670,48447,49493,48497,18930,19329,1954,2000,20567,1000,664,1000,0
27836,430000,51,2,1,2,34,-1,-1,-1,2,-1,-1,180,1654,15718,7370,4423,2544,1662,15783,52,4445,2556,3321,0
27837,60000,80,2,2,1,31,0,0,0,0,0,0,49581,35465,29732,29411,28859,28309,1500,1600,1394,1000,1000,1500,0
27838,50000,24,2,2,2,23,0,0,0,0,0,0,49026,48983,38417,27038,26254,26352,1748,1408,1000,1000,1000,1000,0
27839,20000,59,1,2,1,45,-2,-2,-2,-2,-2,-2,1651,0,390,390,780,0,0,390,390,780,0,0,0
27840,130000,64,1,3,1,45,-1,-1,-1,-1,-1,-1,1475,1826,2831,2756,1585,1215,1826,2831,2756,1585,1215,2402,0
27841,150000,79,2,1,1,51,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
27842,10000,23,2,2,2,31,0,0,0,0,0,0,10468,9138,10309,10299,10295,10306,1160,1331,1321,517,528,600,0
27843,100000,84,2,2,1,36,0,0,0,0,0,0,21237,16723,15868,8275,5954,7075,3013,4031,3012,2006,3121,5781,0
27844,500000,63,1,1,2,40,-1,-1,-1,0,-1,-1,2594,1184,17740,36657,2631,26231,1190,17840,36639,2644,26363,35908,0
27845,70000,84,2,2,2,25,0,0,0,0,0,0,63745,55670,47413,44590,45890,47126,2294,2100,1600,2000,2000,1750,0
27846,430000,54,2,3,2,30,0,0,0,0,0,0,308741,304476,277823,251443,236975,203526,12000,11000,11000,10000,8000,8000,0
27847,90000,36,2,2,1,44,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,0
27848,80000,80,2,3,2,24,1,-2,-1,-1,-1,-1,0,0,2455,2500,1307,1550,0,2455,2500,1307,1550,896,0
27849,290000,79,1,5,1,38,-2,-2,-2,-2,-2,-2,555,0,0,0,0,0,0,0,0,0,0,0,0
27850,100000,24,2,2,2,27,0,0,0,0,2,0,43865,45548,46266,49290,48372,49412,2400,1776,3800,0,2000,1800,0
27851,420000,30,1,2,1,38,0,0,0,0,0,0,293402,297672,304702,311889,182087,185152,10433,12000,13302,7002,6500,7000,0
27852,100000,49,2,2,1,34,0,0,0,0,0,0,102724,100186,102604,101856,101105,101071,4600,5000,4000,4000,4200,3800,0
27853,50000,69,1,2,2,31,-1,-1,-1,0,0,-1,2522,0,18171,17051,390,16526,0,18171,341,0,16526,324,0
27854,170000,26,2,1,1,38,0,0,-2,-2,-2,-2,5556,0,0,0,0,0,0,0,0,0,0,0,0
27855,270000,72,2,1,1,31,0,0,0,0,0,0,86716,88329,91247,91823,93164,95211,6000,6005,4000,4000,4000,5000,0
27856,500000,36,1,1,1,43,-1,-1,-1,-1,-1,-1,640,600,1490,1822,1740,0,600,1490,1822,1740,0,1486,0
27857,30000,20,2,2,1,31,0,0,0,0,0,0,24358,23798,23071,23496,26562,27346,3000,4000,3000,5000,5000,3000,0
27858,180000,87,1,1,2,29,-1,-1,-1,-1,-1,-2,18213,4390,1016,4745,0,0,4390,1016,4745,0,0,1400,0
27859,280000,28,1,3,1,46,-1,-1,-1,0,0,0,14186,2752,41673,33715,16955,13500,2836,41721,2090,356,67,8162,0
27860,160000,50,2,2,2,35,0,0,0,2,0,0,24306,25590,29169,28406,28836,30208,2000,4000,0,1200,2000,1300,0
27861,270000,62,1,2,2,26,0,0,0,0,0,0,214277,199757,198551,201945,203636,205104,10000,7500,8000,7409,7869,10035,0
27862,300000,48,2,1,1,35,-1,-1,-2,-2,-2,-1,5345,0,0,0,0,477,0,0,0,0,477,348,0
27863,180000,74,2,1,1,41,1,-2,-2,-1,-1,-2,1520,-10,-10,3844,0,0,10,0,3854,0,0,0,0
27864,100000,57,2,2,2,35,-1,-1,-1,-1,-1,0,326,2691,326,326,652,326,2691,326,326,652,0,326,0
27865,200000,86,2,1,1,41,-1,-1,-1,-1,-1,-1,4533,8756,3539,5529,10332,6894,8756,3539,5529,10332,6894,3188,0
27866,100000,88,2,1,2,28,0,0,0,0,0,0,20068,21226,22573,23596,24068,24679,1800,2000,1400,863,1000,2000,0
27867,150000,44,2,1,1,33,0,0,0,0,0,0,50286,110884,113152,116097,118500,120896,61101,3210,3911,3354,3400,3500,0
27868,210000,81,2,2,2,43,0,0,0,0,0,0,180962,181870,159975,138349,112371,111979,6601,5085,4087,4220,27704,73000,0
27869,140000,41,2,2,2,42,-1,-1,-1,0,-1,-1,176,395,1204,700,748,-784,395,1204,0,748,0,2688,0
27870,110000,31,2,1,2,29,0,0,0,0,0,0,105102,107388,106805,107608,108643,109689,5289,3875,3830,4000,4000,5000,0
27871,430000,58,1,1,2,34,0,0,0,0,0,0,416678,424740,434836,378571,228568,232668,16005,18016,16005,9005,9013,8010,0
27872,290000,53,2,2,1,31,0,0,0,0,0,0,284583,274119,275169,189354,193163,197303,10000,10490,6620,6700,7000,7150,0
27873,180000,64,1,2,1,36,2,2,-2,-2,-2,-2,83538,0,0,0,0,0,0,0,0,0,0,0,0
27874,130000,66,2,2,1,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
27875,20000,34,2,2,2,51,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,930,0
27876,200000,19,1,2,1,33,0,0,-2,-2,-2,-2,205150,0,0,0,0,0,0,0,0,0,0,0,0
27877,30000,57,2,2,2,24,1,2,2,2,2,0,16704,18121,19030,19424,18818,23307,2000,1500,1000,0,5000,2000,0
27878,20000,75,2,1,2,23,0,0,0,0,0,0,15781,20124,19423,20140,19991,20079,5000,2000,1500,1000,600,1000,0
27879,210000,69,1,3,2,27,-1,-1,-1,-1,0,0,22431,2004,45408,28138,6356,2900,2010,45408,28138,2900,0,22427,0
27880,260000,35,1,1,1,36,0,0,0,0,0,0,239206,212271,191813,193555,197090,200841,9029,9000,7100,7509,8000,6888,0
27881,150000,24,2,4,1,36,-2,-2,-2,-2,-2,-2,5253,0,0,0,0,0,0,0,0,0,0,0,0
27882,20000,66,2,3,1,35,0,0,0,0,0,2,7196,6780,7399,8574,7833,6342,1120,2000,2580,600,0,1000,0
27883,20000,83,1,3,2,35,0,0,0,0,0,0,16958,17028,15421,13895,11592,11433,1699,1600,2000,1000,1500,1000,0
27884,200000,86,2,1,2,29,0,0,0,-2,-1,0,53493,3123,3221,3287,63687,65034,1060,1000,66,65437,2422,2418,0
27885,180000,53,2,2,1,33,2,2,2,2,2,2,115166,122519,123087,126564,123040,129098,10800,4000,7000,0,8200,1500,0
27886,300000,58,1,1,1,38,-1,-1,-2,-2,-2,-2,2285,0,0,0,0,0,0,0,0,0,0,0,0
27887,120000,48,2,1,1,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
27888,60000,72,2,2,1,52,1,2,0,0,0,0,28934,27122,27774,28347,28515,28715,0,1481,1444,1002,1030,1081,0
27889,20000,69,1,1,2,26,-1,-1,-1,-1,-1,-1,416,416,416,416,416,982,416,416,416,416,982,0,0
27890,200000,54,2,1,1,50,-1,2,2,-1,0,-1,2070,3250,0,1500,750,750,2500,0,2250,0,750,845,0
27891,200000,60,1,3,2,30,0,0,0,0,0,0,111053,112269,76726,72487,74108,67036,5020,4005,2800,3300,3000,2700,0
27892,400000,57,2,3,1,40,-1,-1,0,-1,-1,-2,27035,28119,31166,35238,1408,4869,28204,33716,37400,1408,4869,5539,0
27893,280000,55,1,1,2,28,-2,-2,-2,-2,-2,-2,10296,1820,0,5970,8628,2036,3543,1195,5970,8628,2306,768,0
27894,200000,39,1,2,2,58,0,0,0,0,0,0,105836,108055,110258,112451,115090,117064,3923,4001,4025,4451,4167,3527,0
27895,250000,76,2,1,1,32,1,-1,0,0,0,0,-154973,59514,220765,180488,173140,170233,225066,198031,6069,4310,5752,4638,0
27896,350000,56,2,2,2,33,0,0,0,0,0,0,341200,328857,324873,300004,306269,273732,14000,12000,10400,12000,12000,9000,0
27897,10000,87,1,2,2,23,-2,-1,-1,-1,0,0,998,780,390,3622,3695,3126,780,390,3622,108,246,98,0
27898,450000,76,2,1,2,35,-1,-1,-1,-1,-1,-1,7256,812,17563,12483,26081,22985,816,17651,12554,26212,23114,2512,0
27899,340000,21,2,3,1,49,-2,-1,-1,-1,-2,-2,20452,18816,24010,5320,16612,21373,18832,24099,5320,16612,21373,44729,0
27900,470000,20,1,2,1,52,0,0,0,0,0,0,84672,86821,88892,90944,93739,96428,5000,5000,5000,5000,5000,5000,0
27901,170000,48,2,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
27902,360000,56,1,1,2,29,0,0,0,0,0,0,205119,209680,213527,174907,126309,97746,8270,8423,6753,5139,5000,4000,0
27903,150000,86,2,1,2,35,1,-1,-1,-2,-2,-1,0,1070,-240,-240,-240,390,1070,0,0,0,1170,390,0
27904,230000,64,2,2,2,30,-1,-1,-1,2,-1,-1,3948,5899,4080,1935,1656,2351,5899,4080,0,1656,2351,3312,0
27905,400000,74,1,1,1,43,-2,-2,-1,-1,-1,-1,-5,-5,5498,3259,5949,1111,0,5503,3262,5966,1111,2420,0
27906,30000,69,2,1,1,34,-2,-2,-2,-2,-2,-2,3275,5000,5235,5000,2100,1970,5000,5235,5000,2100,1970,2000,0
27907,30000,29,1,2,1,38,1,2,2,2,0,0,9303,9009,13861,13344,13972,18735,0,5000,0,1000,5000,0,0
27908,110000,28,2,2,1,51,0,0,0,2,2,2,10141,11472,12973,12468,13763,13989,1500,2000,0,1500,600,0,0
27909,170000,63,1,1,2,27,-2,-2,-2,-2,-2,-2,2190,264,1408,1434,264,264,264,1408,1434,264,264,264,0
27910,140000,33,1,2,2,26,2,2,2,2,2,2,119424,116014,133567,129953,136283,139961,0,19500,0,10000,6000,5000,0
27911,50000,76,1,2,2,56,0,0,0,0,0,0,48025,49128,49348,44932,19559,18859,1884,1997,1943,693,683,680,0
27912,280000,52,2,2,2,35,-2,-2,-2,-2,-2,-2,1616,1198,494,698,1233,5080,1198,494,698,1233,5080,17095,0
27913,10000,86,2,3,2,51,0,0,0,0,0,0,53095,54562,5428,7928,6091,0,2134,1000,2500,122,0,0,0
27914,70000,38,2,2,2,26,0,0,0,0,0,0,35867,28496,28401,22587,24361,25424,3000,3005,3000,3000,1500,1008,0
27915,280000,30,2,2,2,30,-1,-1,-1,0,0,-2,1373,207,3516,2769,0,0,207,3516,0,0,0,0,0
27916,280000,20,1,1,2,33,-1,-1,0,0,0,0,8814,151643,153190,147589,149291,151357,151650,5546,6007,5507,6007,4184,0
27917,170000,77,2,1,2,29,-1,-1,0,-1,-1,-2,1380,9493,8794,2301,0,0,9533,5004,2301,0,0,7800,0
27918,160000,23,2,2,1,33,-1,-1,-1,-1,0,-1,8015,2453,9624,52572,7333,2210,2453,9880,52572,1546,2210,0,0
27919,50000,33,1,2,1,32,0,0,0,0,0,0,50764,50428,49564,21002,20230,19462,2200,1500,1500,2000,1700,2000,0
27920,430000,64,2,5,2,41,-2,-2,-2,-2,-2,-2,2663,20679,6698,2104,888,888,20679,6698,2104,888,888,4232,0
27921,200000,41,2,3,1,50,0,0,0,0,0,0,162296,169288,168430,100175,95267,87086,13000,6900,4200,3000,3200,6000,0
27922,50000,45,1,2,1,56,0,0,0,-1,0,0,38111,37934,16816,602,712,822,2966,1000,602,500,500,500,0
27923,90000,68,1,1,1,61,0,0,0,0,0,0,46441,46896,47463,45812,41367,40278,1762,1875,1500,1400,1500,1258,0
27924,100000,69,2,2,2,27,0,0,2,0,0,0,21043,24372,23699,24794,26067,28630,4000,0,1794,2000,3000,1200,0
27925,180000,72,2,2,1,25,0,0,0,0,0,0,134733,120775,112784,114794,105248,107130,9148,4030,4211,3798,4000,4327,0
27926,80000,44,2,1,2,23,-1,-1,-2,-2,-1,-1,1178,2550,182,-2194,2188,6424,2550,1026,1350,4382,6443,5438,0
27927,50000,40,2,3,2,22,0,0,0,0,0,-1,11867,12588,13089,13731,13891,1769,1309,1200,1232,891,4435,1836,0
27928,80000,82,2,2,2,27,0,0,0,0,0,0,55647,57737,58577,60169,58426,58204,3000,3923,2500,2100,2200,2075,0
27929,350000,20,2,2,1,36,0,0,0,0,0,0,50889,45881,36578,37717,58311,58467,10000,9000,10000,30000,9000,1800,0
27930,50000,51,1,3,2,44,0,0,0,0,0,0,48138,49262,49878,16748,17177,17691,2203,2139,700,700,800,1000,0
27931,100000,56,2,3,1,47,0,0,0,0,0,0,46104,47146,48162,48806,49910,51400,2086,2102,1746,1890,2400,0,0
27932,320000,19,2,2,2,50,-1,0,-1,-1,-1,-1,5714,7870,342,-6,1252,0,3000,342,2,1500,0,10701,0
27933,50000,58,2,2,2,24,2,2,2,2,2,2,49397,50388,51450,47867,51045,51118,2100,2200,0,4300,2100,0,0
27934,160000,63,1,1,1,29,-1,-1,-1,-1,0,0,498,680,0,362,9464,6087,682,0,362,9102,0,514,0
27935,10000,65,1,2,2,23,2,0,0,2,2,2,5232,6410,8717,8431,9079,9110,1273,2580,0,942,321,0,0
27936,500000,53,2,2,1,44,0,0,0,0,0,0,38034,39044,38458,39222,40043,40854,1632,1639,1403,1452,1475,1117,0
27937,170000,50,1,1,2,31,-1,-1,-1,-1,0,-1,959,1898,850,6390,1958,1346,1911,850,6390,5,1358,202,0
27938,60000,80,1,2,2,30,0,0,0,0,0,0,39264,41622,42627,43914,45053,46303,3000,2000,2000,2000,2000,2000,0
27939,360000,73,1,1,2,34,-1,2,0,0,0,-2,9,9,2009,1029,0,0,0,2000,0,0,0,399,0
27940,210000,65,2,1,2,33,0,0,0,0,2,-1,14682,1220,4048,1871,1320,257,1075,3923,1723,5,257,10843,0
27941,80000,49,1,2,1,56,0,0,0,0,0,0,65186,62938,54748,49857,46429,46247,2800,2340,2009,1793,1700,1812,0
27942,90000,70,2,2,2,24,0,0,0,0,0,0,35411,17417,26046,10689,12455,15181,10000,14790,5000,5249,9932,0,0
27943,280000,51,2,1,1,37,1,-2,-2,-1,-1,-1,0,0,0,539,94,3582,0,0,539,0,3582,392,0
27944,500000,35,1,1,2,36,0,0,0,0,0,0,34639,41481,25747,5749,10370,14161,10010,8078,2000,5000,6000,15000,0
27945,60000,44,2,1,1,45,1,2,0,0,2,0,58360,56834,58322,59781,8177,7757,0,3000,3100,0,1000,500,0
27946,20000,77,1,2,1,37,0,0,0,0,-1,-1,6372,2818,3734,3826,2110,2054,1100,1000,500,2110,2054,2505,0
27947,250000,38,2,1,1,36,-2,-2,-2,-2,-2,-2,2508,3978,6560,4438,4309,816,3978,6560,4438,4311,816,9165,0
27948,50000,81,2,1,2,23,1,2,0,0,0,0,50638,49484,45095,9299,3054,0,0,2155,1000,1500,0,3294,0
27949,90000,23,2,2,2,53,0,0,0,-2,-2,-1,30045,30000,0,0,0,439,1000,0,0,0,439,20959,0
27950,250000,22,2,1,1,37,-2,-1,2,2,-1,0,0,2886,2325,177,8068,5587,2886,202,0,8068,620,0,0
